ID_Credito,Cliente,Fecha_Solicitud,Monto_Solicitado,Tasa_Interes,Plazo_Meses,Ingreso_Mensual,Score_Credito,Aprobado,Estado_Credito,Fecha_Nacimiento
104513,Cliente 4513,2032-05-10,31471.25,-18.51,48,14047.79,647.0,No,Activo,1979-03-08
104514,Cliente 4514,2032-05-11,27751.32,16.91,60,11812.95,342.0,Sí,Activo,1968-10-19
104515,Cliente 4515,2032-05-12,20664.59,7.56,24,9835.78,425.0,Sí,Pagado,1978-06-20
104516,Cliente 4516,2032-05-13,26308.16,13.59,36,2193.78,308.0,Sí,Pagado,1994-02-08
104517,Cliente 4517,2032-05-14,44880.45,18.99,36,5919.14,825.0,Sí,En Mora,1966-02-06
104518,Cliente 4518,2032-05-15,10216.57,14.88,12,2513.2,430.0,Sí,Activo,2005-08-26
104519,Cliente 4519,2032-05-16,1616.94,12.0,60,13277.58,624.0,No,En Mora,1971-06-19
104520,Cliente 4520,2032-05-17,43152.41,10.43,48,11369.51,483.0,Sí,Pagado,1998-11-09
104521,Cliente 4521,2032-05-18,29067.3,16.62,24,11484.28,581.0,Sí,En Mora,1984-02-28
104522,Cliente 4522,2032-05-19,44587.59,23.69,24,9957.72,352.0,No,Activo,2011-07-21
104523,Cliente 4523,2032-05-20,30048.79,17.94,24,7852.13,832.0,No,Pagado,1985-06-14
104524,Cliente 4524,2032-05-21,40602.97,5.11,36,2674.58,676.0,Sí,Activo,1973-11-06
104525,Cliente 4525,2032-05-22,21768.83,13.4,48,5280.58,594.0,Sí,Activo,1985-04-08
104526,Cliente 4526,2032-05-23,37618.07,22.65,24,2485.28,507.0,Sí,Pagado,1980-06-06
104527,Cliente 4527,2032-05-24,45695.55,5.53,24,11011.24,776.0,Sí,Activo,1973-04-05
104528,Cliente 4528,2032-05-25,28820.09,24.76,12,2823.32,368.0,No,Activo,1968-04-21
104529,Cliente 4529,2032-05-26,9448.86,23.9,60,10680.65,736.0,No,Pagado,1970-03-01
104530,Cliente 4530,2032-05-27,13805.48,5.18,60,10537.7,600.0,Sí,Pagado,1981-03-16
104531,Cliente 4531,2032-05-28,10332.91,23.57,60,7159.91,326.0,No,Pagado,1995-02-05
104532,Cliente 4532,2032-05-29,12719.42,11.31,12,2460.82,405.0,No,Pagado,1996-06-09
104533,Cliente 4533,2032-05-30,15667.56,21.66,36,5064.61,310.0,No,Activo,1985-01-27
104534,Cliente 4534,2032-05-31,27979.12,12.5,12,5141.35,515.0,No,Pagado,1971-06-10
104535,Cliente 4535,2032-06-01,29605.59,12.98,24,10655.58,620.0,Sí,Activo,2002-03-18
104536,Cliente 4536,2032-06-02,21611.74,17.14,48,2149.27,759.0,Sí,Pagado,2014-03-16
104537,Cliente 4537,2032-06-03,30963.33,20.15,24,12521.5,825.0,Sí,Activo,1994-11-05
104538,Cliente 4538,2032-06-04,4537.96,4.23,24,11534.61,459.0,Sí,Pagado,1996-10-11
104539,Cliente 4539,2032-06-05,4845.52,16.25,48,3201.45,763.0,Sí,Activo,1975-02-15
104540,Cliente 4540,2032-06-06,9005.56,7.51,60,10927.88,821.0,Sí,Pagado,1974-06-02
104541,Cliente 4541,2032-06-07,26144.84,10.94,12,10193.44,572.0,No,Pagado,1990-12-17
104542,Cliente 4542,2032-06-08,11092.74,10.98,36,11347.75,540.0,Sí,Pagado,2005-08-02
104543,Cliente 4543,2032-06-09,14522.58,13.58,24,3239.46,466.0,No,Pagado,1992-02-11
104544,Cliente 4544,2032-06-10,20315.49,10.68,24,2785.06,626.0,Sí,Pagado,1970-12-14
104545,Cliente 4545,2032-06-11,40687.37,5.81,36,3929.02,828.0,Sí,En Mora,1993-03-15
104546,Cliente 4546,2032-06-12,1186.18,6.63,12,5805.14,572.0,Sí,Pagado,2009-08-18
104547,Cliente 4547,2032-06-13,32644.25,4.22,24,12008.14,675.0,Sí,Activo,1980-09-26
104548,Cliente 4548,2032-06-14,33609.39,13.61,36,11199.9,674.0,Sí,Activo,1991-06-25
104549,Cliente 4549,2032-06-15,40033.46,24.02,24,13919.05,633.0,No,Activo,1989-02-10
104550,Cliente 4550,2032-06-16,46671.27,5.99,60,1350.13,302.0,Sí,Activo,2002-12-07
104551,Cliente 4551,2032-06-17,1496.82,23.84,60,667.57,542.0,No,Activo,1970-06-30
104552,Cliente 4552,2032-06-18,8112.29,19.27,24,10637.51,350.0,Sí,En Mora,1971-08-04
104553,Cliente 4553,2032-06-19,44365.48,17.21,24,4549.67,649.0,Sí,Pagado,2005-02-22
104554,Cliente 4554,XX/YY/ZZZZ,23196.67,17.37,60,5344.14,473.0,No,En Mora,1995-11-05
104555,Cliente 4555,2032-06-21,28447.24,21.27,24,8428.63,415.0,Sí,En Mora,1994-01-19
104556,Cliente 4556,2032-06-22,33319.85,5.8,12,1984.99,660.0,Sí,Pagado,1958-02-07
104557,Cliente 4557,2032-06-23,34113.8,14.35,12,9819.07,654.0,Sí,En Mora,1972-12-19
104558,Cliente 4558,2032-06-24,46621.15,18.49,48,5214.64,375.0,Sí,Pagado,1958-07-14
104559,Cliente 4559,2032-06-25,49849.0,16.12,12,9674.37,380.0,Sí,Pagado,1980-07-07
104560,Cliente 4560,2032-06-26,36147.79,21.4,24,12593.1,528.0,Sí,Activo,2002-07-18
104561,Cliente 4561,2032-06-27,14717.45,5.05,24,2981.11,371.0,Sí,Pagado,2006-12-13
104562,Cliente 4562,2032-06-28,44047.74,18.35,36,13997.66,702.0,Sí,Pagado,1987-05-12
104563,Cliente 4563,2032-06-29,2936.44,14.98,12,8194.98,517.0,No,Pagado,1963-10-26
104564,Cliente 4564,2032-06-30,11938.5,11.65,60,13882.45,751.0,Sí,Pagado,2001-08-09
104565,Cliente 4565,2032-07-01,44920.59,10.82,60,3512.09,666.0,No,Pagado,1991-08-05
104566,Cliente 4566,2032-07-02,13181.48,16.85,48,9266.16,611.0,Sí,Pagado,1963-05-15
104567,Cliente 4567,2032-07-03,11422.23,22.66,36,6356.36,597.0,No,Pagado,1964-03-17
104568,Cliente 4568,2032-07-04,7337.2,14.17,60,11726.22,323.0,No,Pagado,1982-07-10
104569,Cliente 4569,2032-07-05,43026.03,21.23,48,9285.68,409.0,Sí,Pagado,1963-10-15
104570,Cliente 4570,2032-07-06,25252.88,12.15,12,7670.47,351.0,No,En Mora,1990-07-17
104571,Cliente 4571,XX/YY/ZZZZ,33907.21,5.7,36,13738.29,589.0,Sí,Pagado,1988-01-26
104572,Cliente 4572,2032-07-08,12333.79,4.82,36,5968.2,743.0,Sí,Activo,1989-05-06
104573,Cliente 4573,2032-07-09,38023.0,4.6,24,3689.71,766.0,Sí,En Mora,1982-12-04
104574,Cliente 4574,2032-07-10,38120.27,11.67,12,9317.47,558.0,No,En Mora,1965-03-23
104575,Cliente 4575,2032-07-11,15973.6,10.75,36,9548.41,623.0,No,En Mora,1976-11-08
104576,Cliente 4576,2032-07-12,20828.79,18.94,48,6866.87,637.0,Sí,Pagado,1978-01-22
104577,Cliente 4577,2032-07-13,10879.67,19.47,60,7555.85,721.0,Sí,Activo,2001-12-10
104578,Cliente 4578,2032-07-14,48839.77,4.59,12,14413.52,558.0,Sí,Pagado,1987-11-08
104579,Cliente 4579,2032-07-15,32457.33,8.25,12,11123.94,364.0,Sí,Pagado,1965-12-10
104580,Cliente 4580,2032-07-16,46759.92,9.4,36,2103.73,462.0,Sí,Pagado,1994-10-24
104581,Cliente 4581,2032-07-17,15517.58,15.27,36,3575.89,463.0,Sí,Activo,1978-02-01
104582,Cliente 4582,2032-07-18,39203.6,6.61,36,14645.86,338.0,Sí,Activo,1975-07-21
104583,Cliente 4583,2032-07-19,38410.0,6.38,48,11033.75,619.0,No,Activo,1993-11-22
104584,Cliente 4584,2032-07-20,34736.95,23.79,24,13768.15,659.0,Sí,En Mora,1998-07-07
104585,Cliente 4585,2032-07-21,48299.13,20.79,36,4905.99,568.0,No,Activo,1984-01-07
104586,Cliente 4586,2032-07-22,19980.99,7.38,24,11257.07,623.0,Sí,Pagado,1970-08-31
104587,Cliente 4587,2032-07-23,6970.51,12.24,24,10853.04,625.0,No,Activo,1975-04-29
104588,Cliente 4588,2032-07-24,33749.59,11.15,12,4773.0,556.0,Sí,Activo,1970-09-13
104589,Cliente 4589,2032-07-25,36600.84,20.51,60,8486.84,499.0,Sí,Activo,2008-05-18
104590,Cliente 4590,2032-07-26,28965.5,14.47,60,9597.52,737.0,No,Pagado,1976-06-07
104591,Cliente 4591,2032-07-27,10737.49,6.25,48,7476.41,403.0,No,Activo,1980-12-02
104592,Cliente 4592,2032-07-28,25470.57,19.39,48,12494.09,671.0,Sí,Pagado,1990-05-07
104593,Cliente 4593,2032-07-29,15953.39,12.03,60,12576.6,463.0,Sí,Pagado,1965-08-28
104594,Cliente 4594,2032-07-30,21659.59,9.15,60,12833.71,412.0,Sí,Activo,2004-02-25
104595,Cliente 4595,2032-07-31,32438.32,11.57,12,12149.64,848.0,Sí,Pagado,1972-02-14
104596,Cliente 4596,2032-08-01,37388.13,14.2,12,7577.21,405.0,Sí,Pagado,1964-10-16
104597,Cliente 4597,2032-08-02,11995.12,10.88,60,6030.86,663.0,Sí,En Mora,1983-06-05
104598,Cliente 4598,2032-08-03,20563.61,8.7,36,12554.96,320.0,Sí,Activo,1995-09-27
104599,Cliente 4599,2032-08-04,13823.5,12.07,36,7607.92,428.0,Sí,Pagado,1989-10-10
104600,Cliente 4600,2032-08-05,10332.26,3.91,12,4072.39,782.0,Sí,Pagado,1966-10-18
104601,Cliente 4601,2032-08-06,39277.67,20.11,24,7856.48,498.0,No,Activo,1983-02-12
104602,Cliente 4602,2032-08-07,45508.01,7.18,60,2556.82,820.0,Sí,Pagado,1994-07-11
104603,Cliente 4603,2032-08-08,18826.49,4.44,48,10528.63,719.0,Sí,En Mora,1966-09-18
104604,Cliente 4604,2032-08-09,37688.31,17.55,36,5370.86,525.0,Sí,Activo,1975-05-01
104605,Cliente 4605,2032-08-10,44901.27,20.14,24,4279.55,508.0,Sí,En Mora,1962-10-24
104606,Cliente 4606,2032-08-11,42383.15,21.0,36,14369.38,544.0,Sí,Pagado,2004-10-16
104607,Cliente 4607,2032-08-12,9549.26,14.11,24,11764.77,587.0,Sí,Pagado,2001-05-01
104608,Cliente 4608,2032-08-13,47836.45,7.92,60,11912.51,365.0,No,Activo,1960-07-29
104609,Cliente 4609,2032-08-14,19145.48,19.35,60,9543.97,452.0,No,Activo,1996-12-09
104610,Cliente 4610,2032-08-15,17292.41,18.54,60,12668.01,790.0,No,Activo,1966-02-07
104611,Cliente 4611,2032-08-16,3590.35,8.79,12,11507.86,734.0,Sí,Pagado,1980-12-29
104612,Cliente 4612,2032-08-17,24565.6,22.92,24,9182.22,517.0,Sí,Pagado,1984-07-16
104613,Cliente 4613,2032-08-18,5896.17,5.74,48,14436.3,728.0,No,Pagado,1963-11-01
104614,Cliente 4614,2032-08-19,12802.72,24.63,48,3278.13,801.0,Sí,Activo,1958-02-15
104615,Cliente 4615,2032-08-20,16188.66,22.0,60,14179.01,520.0,Sí,En Mora,1995-08-17
104616,Cliente 4616,2032-08-21,40536.9,18.29,48,6320.85,734.0,Sí,Pagado,2006-09-15
104617,Cliente 4617,2032-08-22,43836.69,23.68,36,8161.79,579.0,No,Activo,1995-05-10
104618,Cliente 4618,2032-08-23,15472.08,19.03,24,2279.72,391.0,Sí,Activo,1997-02-18
104619,Cliente 4619,2032-08-24,43005.56,7.59,24,8331.56,823.0,Sí,Activo,2003-01-24
104620,Cliente 4620,2032-08-25,42932.93,13.01,24,9362.5,438.0,No,En Mora,1997-09-20
104621,Cliente 4621,2032-08-26,38350.22,5.04,36,14966.67,322.0,No,En Mora,2004-11-10
104622,Cliente 4622,2032-08-27,7761.41,11.88,12,14640.29,716.0,Sí,En Mora,2000-09-19
104623,Cliente 4623,2032-08-28,34670.98,19.44,36,14512.76,647.0,No,Activo,1981-07-06
104624,Cliente 4624,2032-08-29,47278.69,11.81,24,5551.63,536.0,Sí,Activo,1981-06-05
104625,Cliente 4625,2032-08-30,34285.75,10.6,24,14873.36,482.0,No,Activo,1988-09-02
104626,Cliente 4626,2032-08-31,16915.03,16.3,24,7104.43,807.0,Sí,Pagado,2006-10-08
104627,Cliente 4627,2032-09-01,25278.68,22.25,48,12851.63,497.0,Sí,Activo,1992-02-27
104628,Cliente 4628,2032-09-02,32463.39,4.52,12,3636.64,422.0,No,Pagado,2004-07-15
104629,Cliente 4629,2032-09-03,25773.24,11.79,36,7834.58,845.0,Sí,Activo,2014-06-19
104630,Cliente 4630,2032-09-04,6437.67,6.9,24,14507.18,680.0,Sí,Pagado,1986-10-31
104631,Cliente 4631,2032-09-05,15947.17,18.45,60,14231.96,814.0,Sí,Pagado,1981-09-16
104632,Cliente 4632,2032-09-06,40218.6,5.77,12,10414.16,305.0,No,Pagado,1985-12-07
104633,Cliente 4633,2032-09-07,43140.19,17.79,60,12068.31,603.0,Sí,Pagado,1986-02-25
104634,Cliente 4634,2032-09-08,7296.35,9.65,12,3058.19,491.0,Sí,Pagado,1967-12-07
104635,Cliente 4635,2032-09-09,47643.14,7.78,24,10964.05,675.0,Sí,Pagado,1959-06-24
104636,Cliente 4636,2032-09-10,16776.72,23.63,12,9461.74,824.0,Sí,Pagado,2006-10-04
104637,Cliente 4637,2032-09-11,33284.53,3.9,12,1827.5,335.0,No,Pagado,2005-07-09
104638,Cliente 4638,2032-09-12,37715.34,12.91,24,2140.81,369.0,No,Activo,1983-06-27
104639,Cliente 4639,2032-09-13,40691.34,3.96,60,2072.43,588.0,No,Pagado,1963-02-08
104640,Cliente 4640,2032-09-14,47314.61,13.9,60,11003.18,404.0,No,Activo,1998-01-28
104641,Cliente 4641,2032-09-15,15989.52,14.27,48,2554.87,612.0,No,Activo,1976-08-02
104642,Cliente 4642,2032-09-16,42996.07,10.42,60,7282.12,354.0,Sí,Pagado,1966-06-06
104643,Cliente 4643,2032-09-17,7018.5,6.34,60,5676.24,406.0,Sí,Pagado,1977-09-28
104644,Cliente 4644,2032-09-18,35399.52,11.59,12,8482.31,606.0,Sí,Pagado,1958-01-15
104645,Cliente 4645,2032-09-19,37227.9,17.95,48,10743.91,335.0,Sí,En Mora,2014-08-13
104646,Cliente 4646,2032-09-20,34047.3,20.32,24,10428.48,432.0,Sí,Activo,1998-04-12
104647,Cliente 4647,2032-09-21,12989.58,14.91,24,7975.04,324.0,Sí,Pagado,1970-11-16
104648,Cliente 4648,2032-09-22,43715.64,16.18,36,7232.86,336.0,No,Pagado,1997-10-06
104649,Cliente 4649,2032-09-23,8858.49,7.81,48,6268.33,318.0,Sí,En Mora,1991-03-10
104650,Cliente 4650,2032-09-24,3154.92,9.68,12,12997.69,334.0,Sí,Pagado,1988-01-29
104651,Cliente 4651,2032-09-25,36014.52,6.98,36,5297.35,662.0,Sí,Activo,1958-07-05
104652,Cliente 4652,2032-09-26,24036.05,8.86,36,4260.8,717.0,Sí,Pagado,1968-02-21
104653,Cliente 4653,2032-09-27,42530.35,8.34,24,11278.07,729.0,Sí,Pagado,1973-05-26
104654,Cliente 4654,2032-09-28,19478.16,14.67,60,5716.57,817.0,Sí,Pagado,1968-12-02
104655,Cliente 4655,2032-09-29,8829.79,15.6,12,12781.48,766.0,Sí,Activo,1964-02-18
104656,Cliente 4656,2032-09-30,41903.89,23.82,48,5254.39,498.0,No,Pagado,2000-02-28
104657,Cliente 4657,2032-10-01,27671.03,7.7,36,10678.2,845.0,No,Pagado,2010-08-23
104658,Cliente 4658,2032-10-02,9865.19,17.3,12,1154.08,510.0,Sí,Pagado,1987-11-23
104659,Cliente 4659,2032-10-03,36159.01,21.07,24,6090.66,800.0,Sí,Pagado,1987-04-05
104660,Cliente 4660,2032-10-04,25800.13,15.55,36,5476.84,540.0,No,Activo,1979-07-13
104661,Cliente 4661,2032-10-05,30413.49,8.98,36,12341.84,469.0,Sí,Pagado,2001-10-25
104662,Cliente 4662,2032-10-06,23314.47,9.14,24,14522.3,593.0,Sí,Activo,1989-06-15
104663,Cliente 4663,2032-10-07,41521.09,4.34,24,7182.78,614.0,Sí,Pagado,1991-10-14
104664,Cliente 4664,2032-10-08,41563.35,10.07,24,12460.13,426.0,No,En Mora,1992-03-13
104665,Cliente 4665,2032-10-09,35614.75,19.51,12,10645.57,767.0,No,Activo,1978-11-22
104666,Cliente 4666,2032-10-10,5717.37,4.52,12,14527.1,666.0,No,En Mora,1996-06-15
104667,Cliente 4667,2032-10-11,42023.27,8.21,12,12261.07,320.0,Sí,Activo,2000-11-04
104668,Cliente 4668,2032-10-12,33715.14,18.68,60,1623.43,615.0,Sí,Pagado,1990-10-15
104669,Cliente 4669,2032-10-13,35002.7,20.33,36,10842.58,389.0,Sí,Activo,1963-10-20
104670,Cliente 4670,2032-10-14,18467.65,13.29,12,8264.75,703.0,No,En Mora,1971-08-06
104671,Cliente 4671,2032-10-15,44024.34,18.51,60,738.32,817.0,Sí,Pagado,2011-09-12
104672,Cliente 4672,2032-10-16,36405.89,11.84,36,4144.04,750.0,Sí,Pagado,1997-05-07
104673,Cliente 4673,2032-10-17,6073.23,6.94,12,13865.45,449.0,Sí,Pagado,2009-07-17
104674,Cliente 4674,2032-10-18,20685.01,12.06,24,13927.89,745.0,No,Activo,1975-01-14
104675,Cliente 4675,2032-10-19,44375.83,15.97,48,12083.33,379.0,Sí,Pagado,1958-02-03
104676,Cliente 4676,2032-10-20,2836.24,23.88,12,14735.8,316.0,No,Activo,1981-06-03
104677,Cliente 4677,2032-10-21,48090.12,4.98,48,12194.91,437.0,Sí,Pagado,1980-05-15
104678,Cliente 4678,2032-10-22,34118.55,14.41,12,647.96,807.0,Sí,En Mora,1963-08-13
104679,Cliente 4679,2032-10-23,31753.11,10.57,24,4673.6,373.0,Sí,Activo,1967-12-19
104680,Cliente 4680,2032-10-24,13892.68,14.43,48,944.05,373.0,Sí,Activo,1998-08-02
104681,Cliente 4681,2032-10-25,12815.19,4.02,60,1864.57,349.0,Sí,Pagado,1993-06-24
104682,Cliente 4682,2032-10-26,47131.88,10.23,24,3673.19,309.0,No,Activo,1966-12-23
104683,Cliente 4683,2032-10-27,15264.49,21.13,48,7801.6,402.0,Sí,Activo,1990-08-26
104684,Cliente 4684,2032-10-28,38887.51,15.41,48,12789.21,687.0,Sí,Activo,1997-06-05
104685,Cliente 4685,2032-10-29,19959.53,13.19,24,12998.52,684.0,No,Activo,1985-05-06
104686,Cliente 4686,2032-10-30,7393.08,9.64,24,9434.93,598.0,Sí,Activo,1984-04-04
104687,Cliente 4687,2032-10-31,1030.41,9.91,24,13958.55,638.0,Sí,En Mora,1991-08-11
104688,Cliente 4688,2032-11-01,27440.74,11.74,36,7750.9,688.0,Sí,Activo,1996-04-14
104689,Cliente 4689,2032-11-02,48801.05,21.46,60,13391.02,773.0,Sí,En Mora,1959-10-09
104690,Cliente 4690,2032-11-03,18772.24,24.3,12,7083.95,441.0,Sí,En Mora,1966-11-17
104691,Cliente 4691,2032-11-04,18181.02,12.93,48,4519.76,469.0,Sí,En Mora,1977-01-24
104692,Cliente 4692,2032-11-05,17532.54,11.96,12,13787.99,312.0,Sí,Activo,1960-11-05
104693,Cliente 4693,2032-11-06,26266.92,21.7,24,6125.06,748.0,No,Pagado,2007-03-07
104694,Cliente 4694,2032-11-07,22312.91,12.68,60,7799.36,473.0,Sí,Activo,1962-11-05
104695,Cliente 4695,2032-11-08,44055.77,15.37,60,5268.48,431.0,Sí,Pagado,1991-08-14
104696,Cliente 4696,2032-11-09,25523.28,8.47,36,10111.15,839.0,No,Pagado,1967-08-22
104697,Cliente 4697,2032-11-10,25634.01,19.49,24,14927.95,568.0,Sí,Pagado,1968-10-09
104698,Cliente 4698,2032-11-11,7349.39,14.94,48,869.95,550.0,Sí,Pagado,2012-09-13
104699,Cliente 4699,2032-11-12,49145.61,20.89,36,13547.8,669.0,Sí,Activo,1991-05-24
104700,Cliente 4700,2032-11-13,12873.66,20.29,24,556.93,825.0,No,Pagado,1961-04-04
104701,Cliente 4701,2032-11-14,4131.52,8.12,36,5781.3,805.0,Sí,Activo,1968-08-28
104702,Cliente 4702,2032-11-15,33325.74,18.89,12,2944.8,477.0,No,Pagado,1961-03-22
104703,Cliente 4703,2032-11-16,29970.64,20.7,24,11481.46,846.0,No,Activo,1974-05-04
104704,Cliente 4704,2032-11-17,21049.71,10.94,48,1233.86,558.0,Sí,Activo,1964-03-03
104705,Cliente 4705,2032-11-18,21398.52,7.21,48,8525.53,559.0,No,Pagado,2001-06-23
104706,Cliente 4706,2032-11-19,39360.66,3.56,24,4776.43,434.0,Sí,Pagado,2014-02-13
104707,Cliente 4707,2032-11-20,10187.78,13.19,36,2438.22,760.0,Sí,En Mora,1999-06-09
104708,Cliente 4708,2032-11-21,41102.54,11.08,60,11691.36,788.0,Sí,En Mora,1998-01-23
104709,Cliente 4709,2032-11-22,32612.98,15.43,24,3652.54,380.0,Sí,Pagado,1988-12-22
104710,Cliente 4710,2032-11-23,21239.0,7.54,48,3743.29,666.0,No,Activo,1968-08-01
104711,Cliente 4711,2032-11-24,23172.42,21.98,12,4488.61,358.0,Sí,Activo,2001-02-28
104712,Cliente 4712,2032-11-25,13204.04,9.04,48,9008.12,373.0,Sí,Pagado,2006-09-18
104713,Cliente 4713,2032-11-26,37729.66,8.37,60,10065.16,538.0,No,Activo,1973-11-20
104714,Cliente 4714,2032-11-27,25887.3,13.84,48,755.24,428.0,No,Pagado,2004-09-29
104715,Cliente 4715,2032-11-28,16382.3,14.23,60,4007.11,711.0,No,En Mora,1967-12-09
104716,Cliente 4716,2032-11-29,30004.48,8.12,24,6749.08,614.0,No,En Mora,2010-06-08
104717,Cliente 4717,2032-11-30,49788.86,9.35,48,5313.67,673.0,Sí,Pagado,1971-10-09
104718,Cliente 4718,2032-12-01,22045.48,7.15,36,13320.47,736.0,Sí,Pagado,1980-10-31
104719,Cliente 4719,2032-12-02,46074.22,18.95,36,11921.78,437.0,Sí,Pagado,1962-09-16
104720,Cliente 4720,2032-12-03,17578.33,20.06,48,9575.41,754.0,Sí,Activo,1979-03-06
104721,Cliente 4721,2032-12-04,3209.27,13.44,48,5401.62,308.0,Sí,Activo,2005-12-05
104722,Cliente 4722,2032-12-05,10609.98,18.85,12,10659.75,531.0,No,Activo,1973-03-12
104723,Cliente 4723,2032-12-06,21225.41,19.32,48,12732.75,696.0,No,En Mora,1962-11-02
104724,Cliente 4724,2032-12-07,11371.93,6.47,12,9125.04,617.0,Sí,En Mora,1975-09-02
104725,Cliente 4725,2032-12-08,511.24,24.27,12,11874.69,806.0,No,Pagado,1992-08-05
104726,Cliente 4726,2032-12-09,45792.58,21.15,12,11362.02,821.0,Sí,Activo,2001-11-08
104727,Cliente 4727,2032-12-10,42272.03,7.9,12,8790.19,386.0,Sí,En Mora,1958-04-20
104728,Cliente 4728,2032-12-11,37243.47,7.5,24,5026.66,617.0,No,Pagado,2008-01-21
104729,Cliente 4729,2032-12-12,8806.82,6.2,36,11313.84,632.0,Sí,Pagado,1978-11-27
104730,Cliente 4730,2032-12-13,6458.0,6.48,12,3498.55,659.0,No,Activo,2008-11-16
104731,Cliente 4731,2032-12-14,3846.44,19.59,36,11802.58,540.0,Sí,Pagado,1958-08-04
104732,Cliente 4732,2032-12-15,36339.44,13.6,12,12165.93,355.0,No,Activo,1971-12-02
104733,Cliente 4733,2032-12-16,46475.99,20.33,36,12421.1,409.0,Sí,Pagado,1991-06-01
104734,Cliente 4734,2032-12-17,21811.52,19.54,48,7357.28,348.0,Sí,Activo,1973-12-03
104735,Cliente 4735,2032-12-18,6397.46,16.5,48,3290.97,315.0,Sí,Pagado,2011-01-06
104736,Cliente 4736,2032-12-19,25863.44,18.26,36,1945.99,372.0,Sí,Activo,1959-10-24
104737,Cliente 4737,2032-12-20,17767.18,3.89,12,11278.74,501.0,Sí,En Mora,2014-05-29
104738,Cliente 4738,2032-12-21,19053.83,10.2,24,13350.79,392.0,Sí,Pagado,2012-05-17
104739,Cliente 4739,2032-12-22,31255.87,17.21,36,9937.16,332.0,No,Pagado,1969-11-12
104740,Cliente 4740,2032-12-23,36076.55,3.7,60,2590.32,718.0,No,Pagado,1965-04-28
104741,Cliente 4741,2032-12-24,5974.88,4.21,24,14056.0,502.0,Sí,Activo,1998-09-06
104742,Cliente 4742,2032-12-25,2261.72,21.82,60,14841.98,611.0,Sí,Activo,1961-05-28
104743,Cliente 4743,2032-12-26,49719.35,18.21,36,6783.99,768.0,No,Activo,2003-10-21
104744,Cliente 4744,2032-12-27,12020.05,-9.21,12,9124.97,693.0,Sí,Pagado,1964-08-19
104745,Cliente 4745,2032-12-28,3164.61,18.29,60,11769.81,510.0,Sí,En Mora,1990-09-02
104746,Cliente 4746,2032-12-29,9898.83,20.54,36,11177.65,455.0,Sí,Activo,1984-10-16
104747,Cliente 4747,2032-12-30,2428.41,10.1,24,14532.91,621.0,Sí,Activo,2003-08-29
104748,Cliente 4748,2032-12-31,19894.64,4.27,12,2165.8,734.0,Sí,Pagado,1958-08-14
104749,Cliente 4749,2033-01-01,40218.89,23.55,60,8920.51,339.0,Sí,Activo,1994-08-05
104750,Cliente 4750,2033-01-02,17391.6,10.92,36,10533.01,339.0,Sí,Activo,2004-12-25
104751,Cliente 4751,2033-01-03,22487.08,5.79,12,13406.43,752.0,Sí,En Mora,2011-04-25
104752,Cliente 4752,2033-01-04,33941.55,14.07,12,13174.59,489.0,Sí,Pagado,1975-01-12
104753,Cliente 4753,2033-01-05,25690.26,20.02,48,14681.0,314.0,Sí,Pagado,1959-05-25
104754,Cliente 4754,2033-01-06,43141.56,8.27,12,7925.14,423.0,No,Activo,1983-06-16
104755,Cliente 4755,2033-01-07,43368.77,9.29,36,12546.03,579.0,No,Pagado,1994-05-19
104756,Cliente 4756,2033-01-08,990.58,8.72,24,6695.58,347.0,Sí,Pagado,2000-08-24
104757,Cliente 4757,2033-01-09,39013.29,24.82,48,6623.55,488.0,Sí,Activo,1967-06-17
104758,Cliente 4758,2033-01-10,23306.31,7.74,36,4173.55,603.0,Sí,Activo,1960-09-23
104759,Cliente 4759,2033-01-11,49447.61,15.87,36,12364.44,404.0,Sí,Activo,2005-03-21
104760,Cliente 4760,2033-01-12,24419.99,23.39,36,14794.32,668.0,No,Pagado,2004-03-08
104761,Cliente 4761,2033-01-13,49351.35,6.66,60,4216.96,800.0,Sí,Activo,1982-06-24
104762,Cliente 4762,2033-01-14,37851.18,24.37,60,1313.91,759.0,Sí,Pagado,2009-12-17
104763,Cliente 4763,2033-01-15,12805.94,23.87,24,12325.37,546.0,Sí,Pagado,2006-09-05
104764,Cliente 4764,2033-01-16,27150.55,22.52,36,9493.34,563.0,No,Pagado,1983-12-19
104765,Cliente 4765,2033-01-17,49610.71,8.11,60,14415.63,505.0,Sí,Activo,1992-02-20
104766,Cliente 4766,2033-01-18,42947.77,17.13,60,4157.47,806.0,Sí,Activo,1961-09-02
104767,Cliente 4767,2033-01-19,5319.66,19.86,60,1529.9,829.0,Sí,En Mora,1980-11-15
104768,Cliente 4768,2033-01-20,35465.41,24.7,24,7640.41,663.0,Sí,Pagado,1967-05-30
104769,Cliente 4769,2033-01-21,17606.19,7.38,24,1739.26,639.0,Sí,Activo,2009-05-04
104770,Cliente 4770,2033-01-22,845.62,19.97,36,4295.96,706.0,Sí,Pagado,1999-08-02
104771,Cliente 4771,2033-01-23,20472.31,10.78,48,2326.68,752.0,Sí,Pagado,1988-09-02
104772,Cliente 4772,2033-01-24,12120.34,7.28,36,3749.92,449.0,Sí,En Mora,2009-05-22
104773,Cliente 4773,2033-01-25,41034.03,12.56,60,2039.1,492.0,Sí,Pagado,1996-01-01
104774,Cliente 4774,2033-01-26,17197.87,20.57,60,14331.64,446.0,Sí,En Mora,2012-08-15
